Codigo Produto,Descrição,Valor_unitário,Código de Barras,Sku,Fornecedor,Data Emissão,NCM,Marca,Peso,Url Imagem,Largura,Altura,Comprimento,Categoria,GTIN_Válido,Preço Final,Taxas,Lucro,Tipo Taxa,Url_Imagem1.0,Url_Imagem2.0,Url_Imagem3.0,Url Cloudinary
185113,REBITE ALUM REPUXO 410 (5/32) C/1000 NEW-FIX,54.155,7899447127660,7899447127660,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2024-11-19 08:44:00,83082000,NEW-FIX,1.67,https://cdn.construja.com.br/produtos/185113/185113.jpg,13.5,9.0,13.5,DIVERSOS - FERRAGENS,True,79.46,19.89,5.42,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693229/imagens_otimizadas_marketplace/img_temp.jpg"
185106,REBITE ALUM REPUXO 412 (5/32) C/1000 NEW-FIX,56.547,7899447127677,7899447127677,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2024-11-19 08:44:00,83082000,NEW-FIX,1.72,https://cdn.construja.com.br/produtos/185106/185106.jpg,13.5,9.0,13.5,DIVERSOS - FERRAGENS,True,82.75,20.55,5.65,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693229/imagens_otimizadas_marketplace/img_temp.jpg"
191383,"PARAF CHIPB C/CHATA PHS BICR 6,0X100 NEW-FIX",35.004,7899447132046,7899447132046,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2024-01-16 07:44:00,73181200,NEW-FIX,1.315,https://cdn.construja.com.br/produtos/191383/191383.jpg,13.5,9.0,13.5,PARAFUSOS,True,53.13,14.63,3.5,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693231/imagens_otimizadas_marketplace/img_temp.jpg"
191380,"PARAF CHIPB C/CHATA PHS BICR 6,0X 70 NEW-FIX",25.225,7899447135115,7899447135115,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2024-01-16 07:44:00,73181200,NEW-FIX,0.926,https://cdn.construja.com.br/produtos/191380/191380.jpg,13.5,9.0,13.5,PARAFUSOS,True,39.68,11.94,2.52,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693231/imagens_otimizadas_marketplace/img_temp.jpg"
191381,"PARAF CHIPB C/CHATA PHS BICR 6,0X 80 NEW-FIX",28.503,7899447135122,7899447135122,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2024-01-16 07:44:00,73181200,NEW-FIX,1.088,https://cdn.construja.com.br/produtos/191381/191381.jpg,13.0,9.0,13.0,PARAFUSOS,True,44.19,12.84,2.85,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693231/imagens_otimizadas_marketplace/img_temp.jpg"
10986,"PARAF DRYWALL TROMBETA AGULHA PHS 3,5X35 NEW-FIX",6.706,7899447138352,7899447138352,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-03-25 06:17:00,73181400,NEW-FIX,0.164,https://cdn.construja.com.br/produtos/10986/10986.jpg,14.0,9.0,14.0,PARAFUSOS,True,14.22,6.84,0.67,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693233/imagens_otimizadas_marketplace/img_temp.jpg"
191638,PARAF A.BROCANTE SEXT C/ARRUELA 12X21/2 NEW-FIX,41.915,7899447138536,7899447138536,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2024-08-24 01:03:00,73181400,NEW-FIX,0.887,https://cdn.construja.com.br/produtos/191638/191638.jpg,13.5,9.0,13.5,PARAFUSOS,True,62.63,16.53,4.19,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693233/imagens_otimizadas_marketplace/img_temp.jpg"
191639,PARAF A.BROCANTE SEXT C/ARRUELA 12X3 NEW-FIX,45.878,7899447138543,7899447138543,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2024-08-24 01:03:00,73181400,NEW-FIX,1.06,https://cdn.construja.com.br/produtos/191639/191639.jpg,13.5,9.0,13.5,PARAFUSOS,True,68.08,17.62,4.59,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693233/imagens_otimizadas_marketplace/img_temp.jpg"
191640,PARAF A.BROCANTE SEXT C/ARRUELA 12X31/2 NEW-FIX,51.624,7899447138598,7899447138598,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2024-08-24 01:03:00,73181400,NEW-FIX,1.174,https://cdn.construja.com.br/produtos/191640/191640.jpg,13.5,9.0,13.5,PARAFUSOS,True,75.98,19.2,5.16,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693234/imagens_otimizadas_marketplace/img_temp.jpg"
191710,PARAF ROSCA METRICA PAN PHS 3X16 C/500 NEW-FIX,15.601,7899447139748,7899447139748,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2024-01-16 07:44:00,73181500,NEW-FIX,0.543,https://cdn.construja.com.br/produtos/191710/191710.jpg,9.5,4.5,9.5,PARAFUSOS,True,26.45,9.29,1.56,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693234/imagens_otimizadas_marketplace/img_temp.jpg"
191716,PARAF ROSCA METRICA PAN PHS 4X30 C/500 NEW-FIX,40.659,7899447139847,7899447139847,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2024-01-16 07:44:00,73181500,NEW-FIX,1.586,https://cdn.construja.com.br/produtos/191716/191716.jpg,8.0,9.0,8.0,PARAFUSOS,True,60.91,16.18,4.07,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693234/imagens_otimizadas_marketplace/img_temp.jpg"
191725,PARAF ROSCA METRICA PAN PHS 5X25 C/200* NEW-FIX,23.791,7899447139915,7899447139915,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2024-01-16 07:44:00,73181500,NEW-FIX,0.925,https://cdn.construja.com.br/produtos/191725/191725.jpg,9.5,7.5,9.5,PARAFUSOS,True,37.71,11.54,2.38,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693235/imagens_otimizadas_marketplace/img_temp.jpg"
191727,PARAF ROSCA METRICA PAN PHS 5X35 C/200* NEW-FIX,30.148,7899447139939,7899447139939,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2024-01-16 07:44:00,73181500,NEW-FIX,1.213,https://cdn.construja.com.br/produtos/191727/191727.jpg,9.5,7.5,9.5,PARAFUSOS,True,46.45,13.29,3.01,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693235/imagens_otimizadas_marketplace/img_temp.jpg"
191729,PARAF ROSCA METRICA PAN PHS 5X45 C/200* NEW-FIX,34.36,7899447139953,7899447139953,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2024-01-16 07:44:00,73181500,NEW-FIX,1.44,https://cdn.construja.com.br/produtos/191729/191729.jpg,9.5,7.5,9.5,PARAFUSOS,True,52.24,14.45,3.44,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693237/imagens_otimizadas_marketplace/img_temp.jpg"
191721,PORCA SEXT ZINC M5 C/1000PC* NEW-FIX,31.385,7899447150965,7899447150965,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2024-01-16 07:44:00,73181600,NEW-FIX,1.105,https://cdn.construja.com.br/produtos/191721/191721.jpg,8.5,8.0,8.5,PORCAS,True,48.15,13.63,3.14,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693236/imagens_otimizadas_marketplace/img_temp.jpg"
191687,PARAF CAIXINHA LUZ PHS 9/64 11/2 NEW-FIX,6.41,7899447158725,7899447158725,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-03-04 02:45:00,73181500,NEW-FIX,0.225,https://cdn.construja.com.br/produtos/191687/191687.jpg,9.5,5.0,9.5,PARAFUSOS,True,13.81,6.76,0.64,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693237/imagens_otimizadas_marketplace/img_temp.jpg"
191688,PARAF CAIXINHA LUZ PHS 9/64 2 NEW-FIX,8.154,7899447158732,7899447158732,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-03-04 02:45:00,73181500,NEW-FIX,0.292,https://cdn.construja.com.br/produtos/191688/191688.jpg,9.5,8.0,9.5,PARAFUSOS,True,16.21,7.24,0.82,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693237/imagens_otimizadas_marketplace/img_temp.jpg"
191689,PARAF CAIXINHA LUZ PHS 9/64 3 NEW-FIX,12.027,7899447158749,7899447158749,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-03-04 02:45:00,73181500,NEW-FIX,0.465,https://cdn.construja.com.br/produtos/191689/191689.jpg,9.5,8.0,9.5,PARAFUSOS,True,21.54,8.31,1.2,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693237/imagens_otimizadas_marketplace/img_temp.jpg"
19195,PARAF FRANCES [13] 1/4X11/2 NEW-FIX,37.058,7899447179434,PARAF FRANCES [13] 1/4X11/2,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2022-10-18 05:43:00,73181500,NEW-FIX,1.448,https://cdn.construja.com.br/produtos/19195/19195.jpg,30.0,10.0,30.0,PARAFUSOS,True,55.95,15.19,3.71,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693239/imagens_otimizadas_marketplace/img_temp.jpg"
160348,LAMP LED ALTA POT 30W-2400LM 6500K AVANT,19.441,7899452018496,7899452018496,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2023-07-26 05:34:00,85395200,AVANT,0.068,https://cdn.construja.com.br/produtos/160348/160348.jpg,3.0,17.5,3.0,LÂMPADAS,True,31.73,10.35,1.94,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693239/imagens_otimizadas_marketplace/img_temp.jpg"
160576,LAMP LED A60 15W-1350LM 6500K AVANT,6.495,7899452018687,7899452018687,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2023-07-26 05:34:00,85395200,AVANT,0.047,https://cdn.construja.com.br/produtos/160576/160576.jpg,6.0,14.5,6.0,LÂMPADAS,True,13.93,6.79,0.65,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693241/imagens_otimizadas_marketplace/img_temp.jpg"
160397,LAMP LED A60 12W-1050LM 6500K AVANT,4.89,7899452019462,7899452019462,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2023-07-26 05:34:00,85395200,AVANT,0.043,https://cdn.construja.com.br/produtos/160397/160397.jpg,6.0,13.5,6.0,LÂMPADAS,True,11.72,6.34,0.49,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693240/imagens_otimizadas_marketplace/img_temp.jpg"
160350,LAMP LED ALTA POT 50W-4000LM 6500K AVANT,35.411,7899452019837,7899452019837,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2023-07-26 05:34:00,85395200,AVANT,0.154,https://cdn.construja.com.br/produtos/160350/160350.jpg,10.0,20.0,10.0,LÂMPADAS,True,53.69,14.74,3.54,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693241/imagens_otimizadas_marketplace/img_temp.jpg"
160347,LAMP LED ALTA POT 20W-1600LM 6500K AVANT,9.49,789945203391,LAMP LED ALTA POT 20W-1600LM 6500K,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2023-07-26 05:34:00,85395200,AVANT,0.046,https://cdn.construja.com.br/produtos/160347/160347.jpg,6.0,11.0,6.0,LÂMPADAS,True,18.05,7.61,0.95,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693241/imagens_otimizadas_marketplace/img_temp.jpg"
160592,LUMINARIA EMERG 30 LEDS 100LM 11CM* AVANT,11.99,7899452039958,7899452039958,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-04-03 05:40:00,94051190,AVANT,0.087,https://cdn.construja.com.br/produtos/160592/160592.jpg,5.0,2.5,5.0,LUMINÁRIA EMERGÊNCIA,True,21.49,8.3,1.2,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693242/imagens_otimizadas_marketplace/img_temp.jpg"
130317,SUP FORNO BR PRIME TECH,43.689,7899467703486,7899467703486,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2022-07-26 05:35:00,73269090,PRIME TECH,1.42,https://cdn.construja.com.br/produtos/130317/130317.jpg,18.0,4.0,18.0,DIVERSOS-UD,True,65.07,17.01,4.37,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693242/imagens_otimizadas_marketplace/img_temp.jpg"
130318,SUP TV LCD/LED FIXO UNIV 14/105 PRIME TECH,10.311,7899467704278,7899467704278,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2022-07-26 05:35:00,73269090,PRIME TECH,0.278,https://cdn.construja.com.br/produtos/130318/130318.jpg,13.0,5.0,13.0,DIVERSOS-UD,True,19.18,7.84,1.03,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693243/imagens_otimizadas_marketplace/img_temp.jpg"
164728,"VEDALAGE PT 3,6L VIAPOL",62.29,7899519911074,7899519911074,CONSTRUDIGI DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-02-21 04:26:00,27150000,VIAPOL,3.895,https://cdn.construdigi.com.br/produtos/164728/164728.jpg,20.0,19.0,20.0,IMPERMEABILIZANTE DE LAJE E TELHADO,True,90.65,22.13,6.23,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693243/imagens_otimizadas_marketplace/img_temp.jpg"
164716,"FITA MULTIUSO ADESIVA ALUM 0,20X10MX0,6 VIAPOL TAPA GOTEIRA",38.75,7899519912965,7899519912965,CONSTRUDIGI DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-02-07 05:01:00,68071000,VIAPOL TAPA GOTEIRA,1.735,https://cdn.construdigi.com.br/produtos/164716/164716.jpg,12.0,21.0,12.0,FITAS,True,58.28,15.66,3.88,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693244/imagens_otimizadas_marketplace/img_temp.jpg"
164760,VIABIT ACQUA 1L VIAPOL,30.49,7899519914815,7899519914815,CONSTRUDIGI DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-02-07 05:01:00,27150000,VIAPOL,1.1,https://cdn.construdigi.com.br/produtos/164760/164760.jpg,10.0,21.0,10.0,IMPERMEABILIZANTE DE PAREDE,True,46.92,13.38,3.05,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693244/imagens_otimizadas_marketplace/img_temp.jpg"
164730,"VIABIT ACQUA 3,6L VIAPOL",55.59,7899519914822,7899519914822,CONSTRUDIGI DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-02-07 05:01:00,27150000,VIAPOL,3.79,https://cdn.construdigi.com.br/produtos/164730/164730.jpg,19.0,20.0,19.0,IMPERMEABILIZANTE DE PAREDE,True,81.44,20.29,5.56,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693245/imagens_otimizadas_marketplace/img_temp.jpg"
159407,BARRAM DIN 2P 80A 12 POLOS LUKMA,21.99,7899608224580,7899608224580,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-10-17 06:00:00,85444900,LUKMA,0.085,https://cdn.construja.com.br/produtos/159407/159407.jpg,25.0,22.0,25.0,DIVERSOS ELETRICA,True,35.24,11.05,2.2,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693246/imagens_otimizadas_marketplace/img_temp.jpg"
199827,GRAMPEADOR PVC MTX,35.651,7899612700186,7899612700186,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2022-10-21 03:55:00,82055900,MTX,0.022,https://cdn.construja.com.br/produtos/199827/199827.jpg,19.0,3.0,19.0,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,54.02,14.8,3.57,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693246/imagens_otimizadas_marketplace/img_temp.jpg"
199825,NIVEL LASER C/TRIPE 150MM* MTX,58.034,7899612708434,7899612708434,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2021-02-10 05:51:00,90153000,MTX,0.181,https://cdn.construja.com.br/produtos/199825/199825.jpg,12.4,3.0,12.4,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,84.8,20.96,5.8,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693247/imagens_otimizadas_marketplace/img_temp.jpg"
199848,MARTELO BOLA POLIDO 300G SPARTA,21.846,7899612781512,7899612781512,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-10-03 05:27:00,82052000,SPARTA,0.424,https://cdn.construja.com.br/produtos/199848/199848.jpg,9.0,3.0,9.0,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,35.04,11.01,2.18,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693247/imagens_otimizadas_marketplace/img_temp.jpg"
199929,MARTELO BOLA POLIDO 400G SPARTA,23.492,7899612781529,7899612781529,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-10-03 05:27:00,82052000,SPARTA,0.498,https://cdn.construja.com.br/produtos/199929/199929.jpg,9.0,3.0,9.0,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,37.3,11.46,2.35,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693248/imagens_otimizadas_marketplace/img_temp.jpg"
199947,"MARRETA FUNDIDA 1,0KG C/CABO SPARTA",29.266,7899612781635,7899612781635,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-02-04 06:35:00,82052000,SPARTA,1.027,https://cdn.construja.com.br/produtos/199947/199947.jpg,10.0,4.0,10.0,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,45.24,13.05,2.93,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693249/imagens_otimizadas_marketplace/img_temp.jpg"
199948,"MARRETA FUNDIDA 1,5KG C/CABO SPARTA",42.319,7899612781642,7899612781642,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-02-04 06:35:00,82052000,SPARTA,1.528,https://cdn.construja.com.br/produtos/199948/199948.jpg,10.0,4.0,10.0,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,63.19,16.64,4.23,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693249/imagens_otimizadas_marketplace/img_temp.jpg"
199949,"MARRETA FUNDIDA 2,0KG C/CABO SPARTA",57.772,7899612781659,7899612781659,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-02-04 06:35:00,82052000,SPARTA,1.99,https://cdn.construja.com.br/produtos/199949/199949.jpg,10.0,4.0,10.0,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,84.44,20.89,5.78,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693249/imagens_otimizadas_marketplace/img_temp.jpg"
199836,DISCO LIXA C/ VELCRO 040 125MM C/5 MTX,4.165,7899612784599,7899612784599,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2024-01-26 04:33:00,68051000,MTX,0.059,https://cdn.construja.com.br/produtos/199836/199836.jpg,12.5,1.0,12.5,ACESSÓRIOS FERRAM ELETRICAS,True,10.73,6.15,0.42,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693251/imagens_otimizadas_marketplace/img_temp.jpg"
199837,DISCO LIXA C/ VELCRO 060 125MM C/5 MTX,4.51,7899612784605,7899612784605,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2024-01-26 04:33:00,68051000,MTX,0.052,https://cdn.construja.com.br/produtos/199837/199837.jpg,12.5,1.0,12.5,ACESSÓRIOS FERRAM ELETRICAS,True,11.2,6.24,0.45,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693251/imagens_otimizadas_marketplace/img_temp.jpg"
199839,DISCO LIXA C/ VELCRO 100 125MM C/5 MTX,3.903,7899612784629,7899612784629,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2023-06-27 06:25:00,68051000,MTX,0.042,https://cdn.construja.com.br/produtos/199839/199839.jpg,12.5,1.0,12.5,ACESSÓRIOS FERRAM ELETRICAS,True,10.37,6.07,0.39,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693251/imagens_otimizadas_marketplace/img_temp.jpg"
199841,DISCO LIXA C/ VELCRO 150 125MM C/5 MTX,4.1,7899612784636,7899612784636,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2023-06-27 06:25:00,68051000,MTX,0.037,https://cdn.construja.com.br/produtos/199841/199841.jpg,12.5,1.0,12.5,ACESSÓRIOS FERRAM ELETRICAS,True,10.64,6.13,0.41,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693251/imagens_otimizadas_marketplace/img_temp.jpg"
199842,DISCO LIXA C/ VELCRO 180 125MM C/5 MTX,3.903,7899612784643,7899612784643,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2023-06-27 06:25:00,68051000,MTX,0.035,https://cdn.construja.com.br/produtos/199842/199842.jpg,12.5,1.0,12.5,ACESSÓRIOS FERRAM ELETRICAS,True,10.37,6.07,0.39,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693251/imagens_otimizadas_marketplace/img_temp.jpg"
199855,DISCO LIXA C/ VELCRO 220 125MM C/5 MTX,3.903,7899612784650,7899612784650,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2023-06-27 06:25:00,68051000,MTX,0.033,https://cdn.construja.com.br/produtos/199855/199855.jpg,12.5,1.0,12.5,ACESSÓRIOS FERRAM ELETRICAS,True,10.37,6.07,0.39,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693251/imagens_otimizadas_marketplace/img_temp.jpg"
199840,DISCO LIXA C/ VELCRO 120 125MM C/5 MTX,3.625,7899612788696,7899612788696,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2023-06-27 06:25:00,68051000,MTX,0.039,https://cdn.construja.com.br/produtos/199840/199840.jpg,12.5,1.0,12.5,ACESSÓRIOS FERRAM ELETRICAS,True,9.98,6.0,0.36,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693251/imagens_otimizadas_marketplace/img_temp.jpg"
199936,TALHADEIRA RED SDS PLUS 14X250X40MM MTX,12.775,7899612788726,7899612788726,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-11-22 01:26:00,82079000,MTX,0.305,https://cdn.construja.com.br/produtos/199936/199936.jpg,22.0,12.0,22.0,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,22.57,8.51,1.28,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693254/imagens_otimizadas_marketplace/img_temp.jpg"
199935,TALHADEIRA RED SDS PLUS 14X250X20MM MTX,10.12,7899612788733,7899612788733,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-11-22 01:26:00,82079000,MTX,0.239,https://cdn.construja.com.br/produtos/199935/199935.jpg,4.0,1.0,4.0,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,18.91,7.78,1.01,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693255/imagens_otimizadas_marketplace/img_temp.jpg"
199934,PONTEIRO RED SDS PLUS 14X250MM MTX,10.467,7899612788825,7899612788825,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-11-22 01:26:00,82079000,MTX,0.23,https://cdn.construja.com.br/produtos/199934/199934.jpg,28.5,12.5,28.5,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,19.39,7.88,1.05,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693255/imagens_otimizadas_marketplace/img_temp.jpg"
199900,ALICATE PRESSAO LONGO RETO 9 MTX,22.325,7899612794642,7899612794642,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-01-07 09:28:00,82032010,MTX,0.38,https://cdn.construja.com.br/produtos/199900/199900.jpg,9.0,2.5,9.0,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,35.7,11.14,2.23,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693256/imagens_otimizadas_marketplace/img_temp.jpg"
199852,MARTELO PENA FORJADO 400G SPARTA,19.154,7899612794888,7899612794888,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-02-04 06:35:00,82052000,SPARTA,0.475,https://cdn.construja.com.br/produtos/199852/199852.jpg,11.0,2.5,11.0,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,31.34,10.27,1.92,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693256/imagens_otimizadas_marketplace/img_temp.jpg"
119983,ALICATE PRESSAO CURVO 10 MTX,21.839,7899612795625,7899612795625,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-01-07 09:28:00,82032010,MTX,0.479,https://cdn.construja.com.br/produtos/119983/119983.jpg,9.0,2.0,9.0,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,35.03,11.01,2.18,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693257/imagens_otimizadas_marketplace/img_temp.jpg"
