nome,url_cloudinary
1738_2_VEDA_ROSCA_18X10M_FERJA.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804305/imagens_otimizadas_marketplace/83f3971205e33e7f0fc454110a9e9491.jpg"
3063_3_ASSENTO_METASUL_ALMOFADADO_OVAL_BEGE.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804304/imagens_otimizadas_marketplace/e7a5ed63e49a4b63aee81232323ee09d.jpg"
2_NUMERO_COLONIAL_EMAVE_8_DOURADO.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804304/imagens_otimizadas_marketplace/f1ecacbb8a4f6bde8a5e719e5d811869.jpg"
3198_2_CAPS_ESGOTO_SHIVA__75MM_BR.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804305/imagens_otimizadas_marketplace/a79b5d0d1e8027680470a218939db252.jpg"
2071_2_CHAVE_COMBINADA_TRAMONTINA_11.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804305/imagens_otimizadas_marketplace/96148539c94be906c5f3f60a19453c1a.jpg"
1_PARAF_CHIPBOARD_CHATA_PHS_5.0_X_35_NEW_F.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804305/imagens_otimizadas_marketplace/ab5dc6b6d52ef1d0b47ec0ca961fe19f.jpg"
3_VEDA_ROSCA_3_4X10_TIGRE.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804305/imagens_otimizadas_marketplace/ce0ef0f217d4d1b96f7ceaf312631d4e.jpg"
1232_3_CHAVE_PHILLIPS_CRV_TOCO_C_PI_1_4X11_2_FA.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804305/imagens_otimizadas_marketplace/e0e63446f8447252fe3de8d08f95ea43.jpg"
3916_1_SERRA_CIRC.WIDEA_TITANIUM_4.3_8X24X20.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804305/imagens_otimizadas_marketplace/010502fbecbff8524f53072bdabe79ff.jpg"
4068_2_CHAVE_COMBINADA_IRWIN_19.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804305/imagens_otimizadas_marketplace/292e7fd387294cad66faa3c024ad4e25.jpg"
2827_3_RECEPTACULO_CANIELLO_LATAO_1451.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804306/imagens_otimizadas_marketplace/98883db966ff960cea284bcba3a88a93.jpg"
1_PARAF_CHIPBOARD_CHATA_PHS_3.5_X_35_NEW_F.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804305/imagens_otimizadas_marketplace/c10923d2b7cf2b5ee33c16b82f72de69.jpg"
3_DISCO_DIAM_IRWIN_SEGMENTADO_13892.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804306/imagens_otimizadas_marketplace/74f0791d393bc0cace02ccf70012bf45.jpg"
2_TRINCHA_ROMA_312_B_3_4_BR.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804306/imagens_otimizadas_marketplace/8ddbb01b0e52b2e4d3437669e2fb80c9.jpg"
3944_1_LAMINA_P_ESTILETE_LARGA_FERTAK_C_10.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804306/imagens_otimizadas_marketplace/47c7c2848dd24f90c839baaad88196c3.jpg"
