Código;classificacao_marketplace;canal_ml;canal_shopee;tipo_envio_ml_sugerido
PAI-G00494;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
190767;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01094;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
190740;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00429;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
190790;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01330;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
190822;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01329;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
190823;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G02436;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
190859;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G02438;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
190860;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G02440;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
190861;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00424;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
190856;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01871;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
190857;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
190858;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00130;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
190091;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00960;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
160526;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
160527;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00935;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
160528;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
160534;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01962;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
160532;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01715;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
190957;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
190958;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
190976;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
190978;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01566;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
190045;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01976;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
190058;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00812;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
192091;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00813;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
192090;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
192093;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
192094;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01607;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
192261;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01606;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
192262;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
192279;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
192281;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
192282;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01430;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
160292;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
160293;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01281;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
160294;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01272;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
160275;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
160277;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
160280;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
160279;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
160563;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00022;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
333433;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00768;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
140168;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
104172;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G02171;FORA_LIMITE;NAO;NAO;FORA_ML
7226;FORA_LIMITE;NAO;NAO;FORA_ML
104334;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
155114;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G02079;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
159700;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01356;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
349399;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
349348;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01354;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
127390;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
349364;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
128163;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
127375;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01391;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
188280;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01397;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
188281;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01416;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
426830;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01399;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
188276;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01417;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
428400;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01395;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
188270;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
188271;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
188272;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01398;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
188275;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
188322;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01394;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
188310;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
188313;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00623;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
426590;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
426600;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
426570;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01233;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
448010;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00822;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
466170;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00796;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
466070;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01993;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
466440;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00806;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
466120;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
466130;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
466140;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01234;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
447960;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
146343;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01639;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
153250;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
153253;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00208;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
399450;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01654;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
419310;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
139640;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01682;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
418790;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00266;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
422050;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
422070;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
422080;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01305;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
447590;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00515;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
118403;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01306;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
447880;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
447890;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01307;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
118399;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01304;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
447850;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01782;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
153409;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
153408;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01426;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
153887;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
153883;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
429030;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
429040;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
429060;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
429070;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
429090;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
429100;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
429110;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
429120;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
429130;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
429140;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
429160;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01843;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
421420;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
421430;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01989;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
396860;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01995;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
396810;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
397450;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
397460;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01232;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
384260;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01229;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
417860;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01261;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
396850;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01440;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
423410;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00855;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
421250;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01294;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
193230;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01243;SOMENTE_ML;SIM;NAO;ML_AGENCIA_COLETA
193249;SOMENTE_ML;SIM;NAO;ML_AGENCIA_COLETA
PAI-G00281;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
321842;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
351393;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
360694;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
228770;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
15253;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
15254;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
15255;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
15256;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
159167;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
15257;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00258;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
406520;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
406530;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
159193;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
159194;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
159195;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
159196;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
159197;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
159198;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
159209;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00920;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
174759;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01111;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
0652.00100.0001PCT;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
0652.00120.0001PCT;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
0652.00220.0001PCT;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00278;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
132740;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00206;VALIDO_AMBOS;SIM;SIM;ML_AGENCIA_COLETA
376582;VALIDO_AMBOS;SIM;SIM;ML_AGENCIA_COLETA
PAI-G01964;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
279340;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00394;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
359874;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
290750;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00552;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
32190;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
424250;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00440;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
340995;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00821;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
332305;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01751;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
218995;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00198;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
415340;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00196;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
414130;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00648;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
404600;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00617;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
352322;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00169;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
190578;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00168;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
351113;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00040;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
396550;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
290866;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01979;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
136346;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
136347;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
136345;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
368113;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
368130;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
340987;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
340979;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
368148;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G02344;FORA_LIMITE;NAO;NAO;FORA_ML
401300;FORA_LIMITE;NAO;NAO;FORA_ML
401310;FORA_LIMITE;NAO;NAO;FORA_ML
401320;FORA_LIMITE;NAO;NAO;FORA_ML
253235;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00605;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
417010;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
300233;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
401330;FORA_LIMITE;NAO;NAO;FORA_ML
57983;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
111791;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G02325;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
11746;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
11747;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
11748;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01155;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
316326;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00297;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
207420;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00296;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
209295;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
346519;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00791;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
442900;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01568;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
384500;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G02109;FORA_LIMITE;NAO;NAO;FORA_ML
7003;FORA_LIMITE;NAO;NAO;FORA_ML
PAI-G01747;FORA_LIMITE;NAO;NAO;FORA_ML
5859;FORA_LIMITE;NAO;NAO;FORA_ML
PAI-G01968;FORA_LIMITE;NAO;NAO;FORA_ML
6587;FORA_LIMITE;NAO;NAO;FORA_ML
6588;FORA_LIMITE;NAO;NAO;FORA_ML
PAI-G02110;FORA_LIMITE;NAO;NAO;FORA_ML
7002;FORA_LIMITE;NAO;NAO;FORA_ML
408190;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
61492;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00061;SOMENTE_ML;SIM;NAO;ML_AGENCIA_COLETA
366820;SOMENTE_ML;SIM;NAO;ML_AGENCIA_COLETA
388670;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00254;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
420940;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
291013;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01259;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
218952;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00732;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
435080;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01129;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
398620;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01130;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
364862;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00733;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
340960;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
340952;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00335;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
414120;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01422;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
368091;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G02106;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
419040;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
41980;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
124877;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00253;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
438430;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00183;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
436720;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
436680;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G02002;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
332690;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00607;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
391500;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G02169;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
230375;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G02123;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
289183;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01225;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
209287;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G02114;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
240516;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
368156;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01290;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
39632;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01084;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
438600;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00714;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
421960;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G02117;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
417070;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
424260;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00393;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
349054;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00455;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
432720;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00820;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
428010;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00379;SOMENTE_ML;SIM;NAO;ML_AGENCIA_COLETA
70181;SOMENTE_ML;SIM;NAO;ML_AGENCIA_COLETA
PAI-G00817;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
408170;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
68870;FORA_LIMITE;NAO;NAO;FORA_ML
PAI-G01693;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
347051;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G02135;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
295604;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G02329;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
161632;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G02041;SOMENTE_ML;SIM;NAO;ML_AGENCIA_COLETA
363324;SOMENTE_ML;SIM;NAO;ML_AGENCIA_COLETA
429340;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G02005;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
340472;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00502;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
431960;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01701;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
310883;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00021;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
383370;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
230391;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00437;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
341002;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
410830;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00918;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
271268;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
368164;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
368121;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G00687;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
2123;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
288705;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01107;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
92622;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01108;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
92649;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
183237;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G02376;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
32000;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
207411;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01220;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
414190;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
207403;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
PAI-G01741;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
372846;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
372838;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
207330;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
207349;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
230383;FORA_LIMITE;NAO;NAO;FORA_ML
PAI-G00699;VALIDO_AMBOS;SIM;SIM;ML_CORREIOS
