arquivo,url_cloudinary
2986_2_VASELINA_SOLIDA_MORIA_POTE_C__90GRS.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959282/imagens_otimizadas_marketplace/2986_2_VASELINA_SOLIDA_MORIA_POTE_C__90GRS.jpg"
3643_1_DISCO_DIAM._LISO_CONTINUO_-_MELFI_MELFI.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959283/imagens_otimizadas_marketplace/3643_1_DISCO_DIAM._LISO_CONTINUO_-_MELFI_MELFI.jpg"
2990_3_COLHER_BRASFORT_CANTO_RETO_-_08.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959284/imagens_otimizadas_marketplace/2990_3_COLHER_BRASFORT_CANTO_RETO_-_08.jpg"
1951_3_SERRA_MARM.MAKITA_4100NH2_Z_220V.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959285/imagens_otimizadas_marketplace/1951_3_SERRA_MARM.MAKITA_4100NH2_Z_220V.jpg"
4079_1_PILHA_ALCALINA_DURACELL_PEQUENA_AA2.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959286/imagens_otimizadas_marketplace/4079_1_PILHA_ALCALINA_DURACELL_PEQUENA_AA2.jpg"
"4050_2_DISCO_CORTE_7_EM_1_WAVES_4.1_2X7_8X1,0.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959287/imagens_otimizadas_marketplace/4050_2_DISCO_CORTE_7_EM_1_WAVES_4.1_2X7_8X1_0.jpg"
2592_2_MANG_TRANC.CRISTAL_CONJ.30MT_OLIPLAS.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959288/imagens_otimizadas_marketplace/2592_2_MANG_TRANC.CRISTAL_CONJ.30MT_OLIPLAS.jpg"
1444_2_LAMP_LED_ALTA_POT_40W-3200LM_6500K_FOXLU.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959290/imagens_otimizadas_marketplace/1444_2_LAMP_LED_ALTA_POT_40W-3200LM_6500K_FOXLU.jpg"
0091_3_TRENA_EMBOR_5MX25MM_IMA_THOMPSON.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959291/imagens_otimizadas_marketplace/0091_3_TRENA_EMBOR_5MX25MM_IMA_THOMPSON.jpg"
1684_2_DISCO_LIXA_C__VELCRO_220_125MM_C_5_MTX.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959292/imagens_otimizadas_marketplace/1684_2_DISCO_LIXA_C__VELCRO_220_125MM_C_5_MTX.jpg"
1139_3_SUP_TV_LCD_LED_FIXO_UNIV_10_71_THOMPSON.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959293/imagens_otimizadas_marketplace/1139_3_SUP_TV_LCD_LED_FIXO_UNIV_10_71_THOMPSON.jpg"
1622_3_ASSENTO_SANIT_AREIA_ROMA_ALUMASA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959294/imagens_otimizadas_marketplace/1622_3_ASSENTO_SANIT_AREIA_ROMA_ALUMASA.jpg"
3080_2_ESP_RADIAL_POLLAR_1702001_4X2_CEGO.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959295/imagens_otimizadas_marketplace/3080_2_ESP_RADIAL_POLLAR_1702001_4X2_CEGO.jpg"
2751_3_BROXA_RETANG_GR_20X76X190_C_12_-_COMPEL_.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959296/imagens_otimizadas_marketplace/2751_3_BROXA_RETANG_GR_20X76X190_C_12_-_COMPEL_.jpg"
3884_3_DOBRAD_PRESSAO_35MM_CURVA_JOMARCA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959297/imagens_otimizadas_marketplace/3884_3_DOBRAD_PRESSAO_35MM_CURVA_JOMARCA.jpg"
1740_1_ANEL_VEDACAO_BACIA_C_GUIA_FERJA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959298/imagens_otimizadas_marketplace/1740_1_ANEL_VEDACAO_BACIA_C_GUIA_FERJA.jpg"
3463_3_BOTINA_NOBUCK_BIQ.PVC_CRIVAL_CAFE_38.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959299/imagens_otimizadas_marketplace/3463_3_BOTINA_NOBUCK_BIQ.PVC_CRIVAL_CAFE_38.jpg"
2049_1_PO_XADREZ_250GR_AZUL.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959301/imagens_otimizadas_marketplace/2049_1_PO_XADREZ_250GR_AZUL.jpg"
0795_1_ALICATE_BICO_CHATO_PRO_0BN_EDA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959302/imagens_otimizadas_marketplace/0795_1_ALICATE_BICO_CHATO_PRO_0BN_EDA.jpg"
3576_3_VEDA_ROSCA_3_4X10_POLYFITA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959303/imagens_otimizadas_marketplace/3576_3_VEDA_ROSCA_3_4X10_POLYFITA.jpg"
2111_2_TANQUE_PLASTICO_ASTRA_PQ_BR_13L_47X43X27.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959305/imagens_otimizadas_marketplace/2111_2_TANQUE_PLASTICO_ASTRA_PQ_BR_13L_47X43X27.jpg"
3941_3_SERRA_COPO_A.CARBONO_FERTAK_06P_2902.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959306/imagens_otimizadas_marketplace/3941_3_SERRA_COPO_A.CARBONO_FERTAK_06P_2902.jpg"
1072_1_ASSENTO_SANIT_CZ_CL_ENVOLV_PREMIER_KRONA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959306/imagens_otimizadas_marketplace/1072_1_ASSENTO_SANIT_CZ_CL_ENVOLV_PREMIER_KRONA.jpg"
2515_3_SERROTE_RAMADA_DIAMANTE_24.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959308/imagens_otimizadas_marketplace/2515_3_SERROTE_RAMADA_DIAMANTE_24.jpg"
2371_1_FECHAD_STAM_1201_P.ACO_TETRA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959309/imagens_otimizadas_marketplace/2371_1_FECHAD_STAM_1201_P.ACO_TETRA.jpg"
3617_3_TORN_CR_EMA_METAIS_1128X3_4_JARD.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959310/imagens_otimizadas_marketplace/3617_3_TORN_CR_EMA_METAIS_1128X3_4_JARD.jpg"
2326_1_CENTRI_STECK_PVC_04_DISJ_DIN_SOB_BR_SCT4.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959311/imagens_otimizadas_marketplace/2326_1_CENTRI_STECK_PVC_04_DISJ_DIN_SOB_BR_SCT4.jpg"
0813_2_DUCHA_KIBANHO_3T_BR_5400X220___FAME.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959312/imagens_otimizadas_marketplace/0813_2_DUCHA_KIBANHO_3T_BR_5400X220___FAME.jpg"
0024_1_ROLO_ESPUMA_POLIESTER_09_C_G_1341_TIGRE.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959313/imagens_otimizadas_marketplace/0024_1_ROLO_ESPUMA_POLIESTER_09_C_G_1341_TIGRE.jpg"
3305_1_ARRUELA_LISA_ZINC_B_3_16_LG_STELL.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959315/imagens_otimizadas_marketplace/3305_1_ARRUELA_LISA_ZINC_B_3_16_LG_STELL.jpg"
2977_3_LIXA_TATU_GK_D_AGUA_600_C_50.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959315/imagens_otimizadas_marketplace/2977_3_LIXA_TATU_GK_D_AGUA_600_C_50.jpg"
1584_3_RESIST_TIPO_FASHION_7500X220V__PRATIMIX.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959317/imagens_otimizadas_marketplace/1584_3_RESIST_TIPO_FASHION_7500X220V__PRATIMIX.jpg"
3939_1_REBOLO_DIAM_FERTAK_TURBO_115MM.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959320/imagens_otimizadas_marketplace/3939_1_REBOLO_DIAM_FERTAK_TURBO_115MM.jpg"
"2678_2_CABO_FLEXÍVEL_6,00MM_X_100M_VERMELHO.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959321/imagens_otimizadas_marketplace/2678_2_CABO_FLEX%C3%8DVEL_6_00MM_X_100M_VERMELHO.jpg"
3632_1_RALO_LINEAR_5X50_GRELHA_INOX_ESTRELA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959322/imagens_otimizadas_marketplace/3632_1_RALO_LINEAR_5X50_GRELHA_INOX_ESTRELA.jpg"
1976_1_LUVA_EMBORRACHADA_P.ASPERA_25CM_DELTA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959323/imagens_otimizadas_marketplace/1976_1_LUVA_EMBORRACHADA_P.ASPERA_25CM_DELTA.jpg"
1242_2_VASELINA_SOLIDA_090G_LINHAL.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959325/imagens_otimizadas_marketplace/1242_2_VASELINA_SOLIDA_090G_LINHAL.jpg"
0853_1_TINTA_ACR_ECON_18L_PALHA_CASA_BONITA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959326/imagens_otimizadas_marketplace/0853_1_TINTA_ACR_ECON_18L_PALHA_CASA_BONITA.jpg"
2972_1_LIXA_TATU_GK_FERRO__220_C_25.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959327/imagens_otimizadas_marketplace/2972_1_LIXA_TATU_GK_FERRO__220_C_25.jpg"
2795_2_CAPS_DE_ESGOTO_50MM.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959328/imagens_otimizadas_marketplace/2795_2_CAPS_DE_ESGOTO_50MM.jpg"
3492_3_ARRUELA_LISA_ZINC_D_5_16_CMK.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959329/imagens_otimizadas_marketplace/3492_3_ARRUELA_LISA_ZINC_D_5_16_CMK.jpg"
3216_2_CJ_MEC_TRONIC_PETRA_1TOM_2P+T_10A_39032.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959330/imagens_otimizadas_marketplace/3216_2_CJ_MEC_TRONIC_PETRA_1TOM_2P_T_10A_39032.jpg"
4037_3_ESMERILH.ANG_B&D_4.1_2_127V_G720BR_820W.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959331/imagens_otimizadas_marketplace/4037_3_ESMERILH.ANG_B_D_4.1_2_127V_G720BR_820W.jpg"
2393_2_BOIA_CX_DESCARGA_1_2_LUCONI.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959332/imagens_otimizadas_marketplace/2393_2_BOIA_CX_DESCARGA_1_2_LUCONI.jpg"
3037_3_GESSO_BRANCO_LENTO_LINHAL_1KG.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959333/imagens_otimizadas_marketplace/3037_3_GESSO_BRANCO_LENTO_LINHAL_1KG.jpg"
0008_2_AGULHA_GRANDE_P__FOGAO_C_50_CHACONFER.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959334/imagens_otimizadas_marketplace/0008_2_AGULHA_GRANDE_P__FOGAO_C_50_CHACONFER.jpg"
3631_1_RALO_LINEAR_5X70_GRELHA_INOX_ESTRELA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959334/imagens_otimizadas_marketplace/3631_1_RALO_LINEAR_5X70_GRELHA_INOX_ESTRELA.jpg"
0887_2_RESIST_BELLA_ULTRA_6800X220_3065E_LORENZ.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959335/imagens_otimizadas_marketplace/0887_2_RESIST_BELLA_ULTRA_6800X220_3065E_LORENZ.jpg"
3680_1_PORTA_CADEADO_RCA_2_1_2_DZ.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959336/imagens_otimizadas_marketplace/3680_1_PORTA_CADEADO_RCA_2_1_2_DZ.jpg"
2039_3_TRINCHA_CONDOR_700_E_2_PRETA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959337/imagens_otimizadas_marketplace/2039_3_TRINCHA_CONDOR_700_E_2_PRETA.jpg"
2367_1_DENVERFITA_RL_30CM_X_10MTS_ONU__N_A.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959338/imagens_otimizadas_marketplace/2367_1_DENVERFITA_RL_30CM_X_10MTS_ONU__N_A.jpg"
1862_3_BOTA_PT_AM_C_CURTO_C_FORRO_44_PEGAFORTE.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959338/imagens_otimizadas_marketplace/1862_3_BOTA_PT_AM_C_CURTO_C_FORRO_44_PEGAFORTE.jpg"
2361_2_DENVERCRIL_SUPER-CINZA_12KG_ONU_NA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959339/imagens_otimizadas_marketplace/2361_2_DENVERCRIL_SUPER-CINZA_12KG_ONU_NA.jpg"
"2229_1_PARAF_A_A_CHATA_PHS_4,8_X_19_JOMARCA.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959340/imagens_otimizadas_marketplace/2229_1_PARAF_A_A_CHATA_PHS_4_8_X_19_JOMARCA.jpg"
2058_1_CHAVE_ESTRELA_TRAMONTINA_14_X_15.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959341/imagens_otimizadas_marketplace/2058_1_CHAVE_ESTRELA_TRAMONTINA_14_X_15.jpg"
3248_1_FITA_CREPE_TEKBOND_24MM_X_50MT.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959342/imagens_otimizadas_marketplace/3248_1_FITA_CREPE_TEKBOND_24MM_X_50MT.jpg"
"2215_2_CHAVE_ALLEN_SATA_CURTA__4,0MM.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959343/imagens_otimizadas_marketplace/2215_2_CHAVE_ALLEN_SATA_CURTA__4_0MM.jpg"
"4050_1_DISCO_CORTE_7_EM_1_WAVES_4.1_2X7_8X1,0.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959345/imagens_otimizadas_marketplace/4050_1_DISCO_CORTE_7_EM_1_WAVES_4.1_2X7_8X1_0.jpg"
0926_3_TORN_MESA_FLEX_SILIC_1_4V_1167_PT_HYDRAM.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959345/imagens_otimizadas_marketplace/0926_3_TORN_MESA_FLEX_SILIC_1_4V_1167_PT_HYDRAM.jpg"
"1823_2_PARAF_CHIPB_C_CHATA_PHS_BICR_5,0X35__FER.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959346/imagens_otimizadas_marketplace/1823_2_PARAF_CHIPB_C_CHATA_PHS_BICR_5_0X35__FER.jpg"
"0066_1_FITA_ADESIVA_REPARO_ALUM_0,10X10M_VEDACI.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959347/imagens_otimizadas_marketplace/0066_1_FITA_ADESIVA_REPARO_ALUM_0_10X10M_VEDACI.jpg"
3229_2_CADEADO_P_BIKE_C_CHAVE_BRASF_08MMX60CM.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959348/imagens_otimizadas_marketplace/3229_2_CADEADO_P_BIKE_C_CHAVE_BRASF_08MMX60CM.jpg"
1283_1_TRAVA_PORTAO_N01_30X35_TRAVOFIX.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959349/imagens_otimizadas_marketplace/1283_1_TRAVA_PORTAO_N01_30X35_TRAVOFIX.jpg"
3614_2_DESEMP_PVC_SKILLO_AZUL_LISA_22X34.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959350/imagens_otimizadas_marketplace/3614_2_DESEMP_PVC_SKILLO_AZUL_LISA_22X34.jpg"
1132_1_TORN_BICA_MOVEL_LAV_ABS_BR_1_4V_LAGUNE_V.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959350/imagens_otimizadas_marketplace/1132_1_TORN_BICA_MOVEL_LAV_ABS_BR_1_4V_LAGUNE_V.jpg"
3402_1_COTOVELO_ESGOTO_FORTLEV_B_50_X_90_BR.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959351/imagens_otimizadas_marketplace/3402_1_COTOVELO_ESGOTO_FORTLEV_B_50_X_90_BR.jpg"
"0865_3_TELA_MOSQUITEIRO_C_VELCRO_1,00M_X_1,50M_.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959353/imagens_otimizadas_marketplace/0865_3_TELA_MOSQUITEIRO_C_VELCRO_1_00M_X_1_50M_.jpg"
3015_3_LONA_CARRETEIRO_BRASFORT__5X4_AZUL_8975.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959354/imagens_otimizadas_marketplace/3015_3_LONA_CARRETEIRO_BRASFORT__5X4_AZUL_8975.jpg"
1241_1_DESINFETANTE_CREO_900ML_LINHAL.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959355/imagens_otimizadas_marketplace/1241_1_DESINFETANTE_CREO_900ML_LINHAL.jpg"
2452_1_RATOEIRA_FERRO_ZINCADO_TIPO_GAIOLA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959357/imagens_otimizadas_marketplace/2452_1_RATOEIRA_FERRO_ZINCADO_TIPO_GAIOLA.jpg"
3508_2_BRASILIT_FITA__ADESIVA__ALUM_10CMX10MT.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959358/imagens_otimizadas_marketplace/3508_2_BRASILIT_FITA__ADESIVA__ALUM_10CMX10MT.jpg"
3401_2_COTOVELO_ESGOTO_FORTLEV_I_100X45_BR.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959359/imagens_otimizadas_marketplace/3401_2_COTOVELO_ESGOTO_FORTLEV_I_100X45_BR.jpg"
2801_3_SUPORTE_MOLDURA_28_CALHA_FORTE.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959359/imagens_otimizadas_marketplace/2801_3_SUPORTE_MOLDURA_28_CALHA_FORTE.jpg"
3185_3_PARAF_CHIPBOARD_CHATA_PHS_4.0_X_40_NEW_F.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959360/imagens_otimizadas_marketplace/3185_3_PARAF_CHIPBOARD_CHATA_PHS_4.0_X_40_NEW_F.jpg"
2124_2_FECHAD_ALIANCA_2700_41_INTERNA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959361/imagens_otimizadas_marketplace/2124_2_FECHAD_ALIANCA_2700_41_INTERNA.jpg"
"1632_2_EXTEN_TRIP_PL_2P_10A_2X0,75X10M_PT_MEGAT.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959362/imagens_otimizadas_marketplace/1632_2_EXTEN_TRIP_PL_2P_10A_2X0_75X10M_PT_MEGAT.jpg"
0049_3_DISJ_DIN_UNIP_32A_CURVA_C_STECK.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959363/imagens_otimizadas_marketplace/0049_3_DISJ_DIN_UNIP_32A_CURVA_C_STECK.jpg"
2519_3_PRUMO_DE_ACO_RAMADA_3_-_500_GRS.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959363/imagens_otimizadas_marketplace/2519_3_PRUMO_DE_ACO_RAMADA_3_-_500_GRS.jpg"
2589_2_PILHA_ALCALINA_ELGIN_BATERIA_12V_A23_C_5.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959364/imagens_otimizadas_marketplace/2589_2_PILHA_ALCALINA_ELGIN_BATERIA_12V_A23_C_5.jpg"
4017_3_COTOVELO_AZUL_SHIVA_3_4_X_1_2.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959366/imagens_otimizadas_marketplace/4017_3_COTOVELO_AZUL_SHIVA_3_4_X_1_2.jpg"
2418_2_TESOURA_PODA_EDA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959367/imagens_otimizadas_marketplace/2418_2_TESOURA_PODA_EDA.jpg"
3867_3_PROLONGADOR_ROCO_KIT_P_REG_DECA_2CM.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959368/imagens_otimizadas_marketplace/3867_3_PROLONGADOR_ROCO_KIT_P_REG_DECA_2CM.jpg"
"1050_2_TERM_PRE-ISOL_ANEL_F4_AZ_1,5MM_2,5MM_PEN.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959369/imagens_otimizadas_marketplace/1050_2_TERM_PRE-ISOL_ANEL_F4_AZ_1_5MM_2_5MM_PEN.jpg"
4084_1_PORCA_BORBOLETA_ZAMAK_D_1_4_LEVE_C_50.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959370/imagens_otimizadas_marketplace/4084_1_PORCA_BORBOLETA_ZAMAK_D_1_4_LEVE_C_50.jpg"
1416_1_SPRAY_USO_GERAL_PRETO_FOSCO_350ML_TEK_BO.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959371/imagens_otimizadas_marketplace/1416_1_SPRAY_USO_GERAL_PRETO_FOSCO_350ML_TEK_BO.jpg"
1108_2_DESEMP_ACO_DENT_10X24_PRATICA_CASTOR.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959372/imagens_otimizadas_marketplace/1108_2_DESEMP_ACO_DENT_10X24_PRATICA_CASTOR.jpg"
1398_2_PNEU_325X8_2_LONAS_COLSON.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959373/imagens_otimizadas_marketplace/1398_2_PNEU_325X8_2_LONAS_COLSON.jpg"
2445_2_LIXA_NORTON_MASSA__80_C_50.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959374/imagens_otimizadas_marketplace/2445_2_LIXA_NORTON_MASSA__80_C_50.jpg"
1732_2_PONTEIRA_CANHAO_45MM_5_16_5PC_CRV_C_IMA_.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959375/imagens_otimizadas_marketplace/1732_2_PONTEIRA_CANHAO_45MM_5_16_5PC_CRV_C_IMA_.jpg"
1789_2_LIXA_D_AGUA_600_L-422_FERJA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959376/imagens_otimizadas_marketplace/1789_2_LIXA_D_AGUA_600_L-422_FERJA.jpg"
1502_1_SILICONE_HIBRIDO_280G_CINZA_UNIPEGA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959378/imagens_otimizadas_marketplace/1502_1_SILICONE_HIBRIDO_280G_CINZA_UNIPEGA.jpg"
1060_3_ANEL_BORRACHA_75MM_KRONA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959378/imagens_otimizadas_marketplace/1060_3_ANEL_BORRACHA_75MM_KRONA.jpg"
1168_1_REMOVEDOR_TINTA_PASTOSO_500GR_MAXI_RUBBE.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959379/imagens_otimizadas_marketplace/1168_1_REMOVEDOR_TINTA_PASTOSO_500GR_MAXI_RUBBE.jpg"
3057_2_PAPEL_TOALHA_BR_20X21CM_C_1000_PILAR.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959380/imagens_otimizadas_marketplace/3057_2_PAPEL_TOALHA_BR_20X21CM_C_1000_PILAR.jpg"
1235_3_CHAVE_COMBINADA_13MM_FAMASTIL.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959381/imagens_otimizadas_marketplace/1235_3_CHAVE_COMBINADA_13MM_FAMASTIL.jpg"
2526_2_RESIST.L&C_DUCHA_ULTRA_065A_5500W_220V.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959382/imagens_otimizadas_marketplace/2526_2_RESIST.L_C_DUCHA_ULTRA_065A_5500W_220V.jpg"
"1542_2_VARAL_FIO_ACO_PVC_1,65MM_15M_ART_VARAL.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959383/imagens_otimizadas_marketplace/1542_2_VARAL_FIO_ACO_PVC_1_65MM_15M_ART_VARAL.jpg"
3446_2_COLA_SILICONE_AQUARIO_260G_GMF_INC_S_FUN.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959385/imagens_otimizadas_marketplace/3446_2_COLA_SILICONE_AQUARIO_260G_GMF_INC_S_FUN.jpg"
1171_3_MASSA_F12_MARFIM_400GR_VIAPOL.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959386/imagens_otimizadas_marketplace/1171_3_MASSA_F12_MARFIM_400GR_VIAPOL.jpg"
1429_3_ANEL_VEDACAO_BACIA_C_GUIA_BLUKIT.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959387/imagens_otimizadas_marketplace/1429_3_ANEL_VEDACAO_BACIA_C_GUIA_BLUKIT.jpg"
2020_3_FITA_ALTA_FUSAO_TENSAO_3M____2MTS.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959389/imagens_otimizadas_marketplace/2020_3_FITA_ALTA_FUSAO_TENSAO_3M____2MTS.jpg"
4066_3_CHAVE_COMBINADA_IRWIN_18.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762959390/imagens_otimizadas_marketplace/4066_3_CHAVE_COMBINADA_IRWIN_18.jpg"
