ID,Código,Descrição,classificacao_marketplace,canal_ml,canal_shopee,tipo_envio_ml_sugerido,necessitaMontagem,produtoPersonalizado
16646338782,110543,Medida:10M;Cor:VERDE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338783,110544,Medida:15M;Cor:VERDE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331842,PAI-G01457,MANGUEIRA JARDIM TRANÇADA ,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331958,110221,Cor:CRISTAL;Variação:15M ROLO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331956,110220,Cor:CRISTAL;Variação:ROLO 10M,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325452,PAI-G01458,MANGUEIRA JARDIM TRANÇADA ,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325556,110273,Medida:10M,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325557,110274,Medida:15M,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338695,PAI-G01459,MANGUEIRA JARDIM TRANÇADA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338787,110547,Medida:10M;Cor:VERDE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338788,110548,Medida:15M;Cor:VERDE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338789,110549,Medida:20M;Cor:VERDE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338791,110550,Medida:30M;Cor:VERDE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646320572,PAI-G01460,MANGUEIRA JARDIM TRANÇADA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646320626,135545,"Medida:1/2X2,2;Cor:VERDE",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325593,PAI-G01461,MANGUEIRA LARANJA  IBIRA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325638,110266,"Medida:1/2X1,7",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325449,PAI-G01462,MANGUEIRA LARANJA  IBIRA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325554,110267,"Cor:Laranja;Medida:1/2X2,0",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325447,PAI-G01463,MANGUEIRA MAQUINA ENTRADA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325551,26603,"Medida:1,20MT",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325553,235733,"Medida:1,40MT",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325284,PAI-G01464,MANGUEIRA MAQUINA SAIDA ,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325325,325511,"Medida:1,40",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334942,PAI-G01465,MANGUEIRA  TRANÇADA 11K ARQUA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335036,110538,"Medida:3/8X4,0",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325454,PAI-G01466,MANGUEIRA  TRANÇADA 11K IBIRA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325561,110284,"Medida:3/8X4,0 50M",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338694,PAI-G01469,MANGUEIRA NÃO TORÇÃO  ARQUA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338786,110521,Medida:1/2X2;Cor:VERDE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331840,PAI-G01470,MANGUEIRA NÍVEL ACQUAFLEX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331953,110584,"Medida:5/16X1,3;Variação:ROLO 50M",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325445,PAI-G01467,MANGUEIRA NIVEL IBIRA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325540,11085,"Medida:5/16X1,0;Variação:ROLO 50M",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325639,110412,"Medida:5/16X1,25",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325542,11086,"Medida:5/16X1,5",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325283,PAI-G01468,MANGUEIRA NIVEL  OLICAR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325324,204331,Medida:5/16;Tamanho:50MT,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339135,PAI-G01471,MANGUEIRA PARA TANQUINHO FERE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339196,363618,Cor:Branca;Variação:Entrada,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325455,PAI-G01472,MANGUEIRA SAIDA  IBIRA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325632,110293,"Medida:1,80M;Variação:RETO",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325563,110292,"Medida:1,85M;Variação:CURVO",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325586,PAI-G01473,MANGUEIRA SAIDA TANQUINHO ,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325634,110298,"Medida:1,3M",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331841,PAI-G01474,MANGUEIRA SUPER MAX ACQUAFLEX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331955,426470,"Medida:3/8X4,0;Cor:AMARELO",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325453,PAI-G01475,MANGUEIRA SUPER MAX  IBIRA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325559,183164,Cor:Amarela;Medida:3/8 50MT,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338693,PAI-G01476,MANGUEIRA SUPERFLEX ARQUA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338784,110519,"Cor:LARANJA;Medida:1/2X2,0",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331843,PAI-G01477,MANGUEIRA TRANÇADA ACQUAFLEX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331961,343307,Medida:20M;Cor:CRISTAL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331962,343315,Medida:30M;Cor:CRISTAL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325282,PAI-G01478,MANGUEIRA TRANÇADA CRISTAL ,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325320,326038,Tamanho:10MT,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325321,326046,Tamanho:15MT,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325322,326054,Tamanho:20MT,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325323,326062,Tamanho:30MT,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694557,PAI-G01479,MANTA ASFALTICA SIKA,SOMENTE_ML,SIM,NAO,ML_AGENCIA_COLETA,Não,Não
16650694558,PAI-G02448,MANTA ASFALTICA SIKA,SOMENTE_ML,SIM,NAO,ML_AGENCIA_COLETA,Não,Não
16650694591,16490,Medida:10X1X3MM,SOMENTE_ML,SIM,NAO,ML_AGENCIA_COLETA,Não,Não
16650694592,16457,Medida:10X1X3MM,SOMENTE_ML,SIM,NAO,ML_AGENCIA_COLETA,Não,Não
16646325612,PAI-G01480,MANTA ASFÁLTICA VEDAMAX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325671,11745,Medida:10X1X3MM,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324701,PAI-G01481,MANTA FIBRA DE VIDRO BRASCOLA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324744,353221,Peso:300GR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330834,PAI-G01482,MANTA FIBRA VIDRO MAXI RUBBER,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330928,16382,Capacidade:320GR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319565,PAI-G01483,MANTA LIQUIDA VEDAPREN ,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319623,4880,Cor:PRETO;Peso:18KG,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319619,4881,"Cor:PRETO;Peso:3,6KG",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646320420,PAI-G01484,MARRETA FORJADA TRAMONTINA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646320533,166403,"Peso:1,0KG;Variação:Com cabo",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646320534,166404,"Peso:1,5KG;Variação:Com cabo",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339720,PAI-G01485,MARRETA FUNDIDA SPARTA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339777,199947,"Peso:1,0KG;Variação:COM CABO",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339779,199948,"Peso:1,5KG;Variação:COM CABO",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339780,199949,"Peso:2,0KG;Variação:COM CABO",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332047,PAI-G01486,MARRETA FUNDIDA TENACE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332133,17426,"Peso:1,0KG;Variação:COM CABO",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332138,17427,"Peso:1,5KG;Variação:COM CABO",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332129,17425,Peso:500G;Variação:COM CABO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646343257,PAI-G01487,MARTELETE MAKITA HR2470,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646424499,289310,Voltagem:220V;Potência:800W,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339719,PAI-G01488,MARTELO BOLA POLIDO SPARTA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339775,199848,Peso:300G,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339776,199929,Peso:400G,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646342687,PAI-G01489,MARTELO BORRACHA FERJA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338690,PAI-G01490,MARTELO BORRACHA ,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338778,333581,Cor:PRETO;Tamanho:40,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338780,333590,Cor:PRETO;Tamanho:60,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338781,333603,Cor:PRETO;Tamanho:80,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325779,PAI-G01491,MARTELO BORRACHA PRETO MAX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325864,393440,Peso:60;Modelo:MAX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325865,393450,Peso:80;Modelo:MAX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322526,PAI-G01492,MARTELO BORRACHA ROMA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322604,199177,Tamanho:60;Cor:Preto,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339420,PAI-G01493,MARTELO CARPINTEIRO  C.FIBRA ,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339482,413550,Medida:25,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339483,413560,Medida:27,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339484,413570,Medida:29,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323343,PAI-G01494,MARTELO CARPINTEIRO EDA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323509,368741,Acabamento:COM METAL EMBORRACHADA;Medida:20MM,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323431,368628,Acabamento:POLIDO;Variação:21MM,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323561,329177,Tipo:COM FIBRA;Tamanho:27,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339421,PAI-G01495,MARTELO CARPINTEIRO  FERTAK,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339485,413590,Medida:27,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339730,PAI-G01496,MARTELO PENA FORJADO SPARTA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339796,199852,Peso:400G,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323462,PAI-G01497,MARTELO UNHA FORJADA ,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323525,180324,Tamanho:25;Material:Madeira,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323526,180325,Tamanho:27;Material:Madeira,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323528,180326,Tamanho:29;Material:Madeira,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334394,PAI-G01498,MASCARA DESCARGA ECOAR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334471,151224,Tipo:COM VALVULA PO/NEV PFF1 S,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322529,PAI-G01499,MASCARA FACIAL ROMA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322609,393280,Medida:240MM;Cor:TRANSPARENTE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334928,PAI-G01501,MASCARA SOLDA DELTA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335013,367214,Material:POLIPROPILENO;Tipo:ARTICULADA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646333895,PAI-G01502,MASSA CALAFETAR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646333981,139400,Peso:350G,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330832,PAI-G01503,MASSA CAPÔ MAXI RUBBER,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330925,163602,Capacidade:400G;Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694446,PAI-G01504,MASSA CORRIDA  EUCATEX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694489,163392,"Tipo:ACRILICA;Peso:1,4KG",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694491,163480,Tipo:ACRILICA;Peso:25KG,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694490,163393,"Tipo:ACRILICA;Peso:5,8KG",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694448,PAI-G01505,MASSA CORRIDA EUCATEX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694496,163395,"Peso:1,45KG;Tipo:INTERNA",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694495,163394,Peso:25kg;Tipo:INTERNA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694494,163396,"Peso:5,8KG;Tipo:INTERNA",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325130,PAI-G01506,MASSA CORRIDA EUCATEX ACRILICA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325232,254339,Medida:¼,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335186,PAI-G01540,Massa corrida interna,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694445,PAI-G01508,MASSA CORRIDA INT. METALATEX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694449,PAI-G01509,MASSA CORRIDA NOVA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694499,138303,"Peso:1,3kg:Tipo:INTERNA",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694497,138304,Peso:25kg;Tipo:INTERNA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694498,138302,"Peso:3,6kg;Tipo:INTERNA",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694447,PAI-G01510,MASSA CORRIDA PVA EUCATEX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694492,81701,Medida:1/4;Tipo:PVA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694493,371009,Peso:25KG:Tipo PVA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322511,PAI-G01511,MASSA F12 SAYERLACK,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322552,18955,Medida:380G;Cor:BRANCA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322556,18959,Medida:380G;Cor:CEREJEIRA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322553,18969,Medida:380G;Cor:MOGNO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330859,PAI-G01512,MASSA F12 VIAPOL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330973,164733,Cor:BRANCO;Peso:400GR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330970,164738,Cor:MARFIM;Peso:400GR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330972,164739,Cor:MOGNO;Peso:400GR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330836,PAI-G01515,MASSA PLÁSTICA CARPLAST,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330846,PAI-G01513,MASSA PLASTICA CARPLAST,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330933,16385,Capacidade:400G;Cor:CINZA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330939,421600,Medida:400GR;Cor:PRETA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330826,PAI-G01516,MASSA PLÁSTICA PLASTIC,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330915,352969,Capacidade:400G;Cor:BRANCA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330827,PAI-G01517,MASSA PLÁSTICA ULTRA LIGHT,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330918,16395,Capacidade:495G;Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330844,PAI-G01514,MASSA PLASTICO CARPLAST,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330937,163605,Medida:400G;Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330833,PAI-G01518,MASSA POLIR N2 MAXI RUBBER,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330926,163402,Capacidade:490G,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332028,PAI-G01519,MASSA PRONTA   USO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330830,PAI-G01520,MASSA RÁPIDA MAXI RUBBER,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330922,163400,"Capacidade:1,25KG;Cor:CINZA",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646320038,PAI-G01521,MASSA VIDRACEIRO LINHAL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646320069,13692,Peso:500G,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331572,PAI-G01522,MATA BARATA KRODEC,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331681,174458,Capacidade:10GR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324859,PAI-G01523,MATA CUPIM FERRAMENTA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324908,385980,Peso:400ML;Variação:Aerosol,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331573,PAI-G01524,MATA FORMIGA KRODEC,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331682,174459,Capacidade:10GR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331823,PAI-G01525,MECANISMO ENTRADA UNIVERSAL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334375,PAI-G01527,MIGUELAO ACO CABO COAXIAL SFOR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334426,332089,Modelo:07,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325938,PAI-G01528,MISTURADOR DE TINTA COMPEL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646326035,377250,Medida:40CM 5/16,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646326037,377255,Medida:60CM 3/8,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324432,PAI-G01529,MISTURADOR DE TINTA EDA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324492,435450,Medida:40CM,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325795,PAI-G01530,MISTURADOR DE TINTA MAX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325886,408730,Medida:40CM;Modelo:5/16 NYLON,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324435,PAI-G01531,MISTURADOR TINTA METAL EDA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324495,180454,Medida:100X600 3/8;Modelo:0NW,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324494,180453,Medida:80X400 5/16;Modelo:0NV,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646340088,PAI-G01532,MISTURADOR TINTA METAL FERJA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646340182,190398,Medida:100X600 3/8;Material:METAL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322360,PAI-G01533,MODULO LIZ LUX2 TRAMONTINA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322419,166352,Tipo:1 INTERRUPTOR;Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322235,PAI-G01534,MODULO LIZ/LUX2 TRAMONTINA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322396,166354,Amperagem:10A;Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322391,166356,Amperagem:20A;Cor:VERMELHO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322327,166351,Tipo:1P;Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322384,166355,Tipo:TOMADA 20A;Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334054,PAI-G01535,MODULO MECTRONIC TRONIC PETRA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339803,432460,Tipo:1 INTERRUPTOR PAR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339802,432450,Tipo:1 INTERRUPTOR SIMPLES,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334120,432470,Tipo:1 TOMADA 10A;Cor:BRANCO 9016,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322234,PAI-G01536,MODULO TRAMONTINA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322365,PAI-G01541,MÓDULO TRAMONTINA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322326,375128,Tipo:1 SIMPLES;Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322445,375152,Tipo:1 TOMADA 2P+T;Amperagem:20A,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322446,375160,Tipo:1 TOMADA 2P+T;Cor:VERMELHO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322328,375187,Tipo:CEGO;Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325440,PAI-G01537,MULTIMASSA SC,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325523,0082.00001.0020PL,Peso:20KG;Tipo:uso geral,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331553,PAI-G01538,MULTIMETRO DIGITAL BRASFORT,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331615,311677,Modelo:8522,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330640,PAI-G01539,MULTÍMETRO DIGITAL THOMPSON,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325597,PAI-G01542,NEUTROL ACQUA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325645,117113,"Medida:3,6 L",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325642,117112,Medida:900 ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322677,PAI-G01543,NIPEL PVC AMANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322748,158200,Medida:1/2,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322767,158201,Medida:3/4,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331042,PAI-G01544,NIPLE PLASTILIT RR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331101,401890,Medida:1/2 X 1/2;Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
